##NAMES=Rossmanite
##RRUFFID=R070702
##IDEAL CHEMISTRY=[box](LiAl_2_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_OH
##LOCALITY=Tanco Mine (Bernic Lake Mine), Bernic Lake, Lac-du-Bonnet area, Manitoba, Canada
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Light pink prismatic crystals associated with pollucite
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##STATUS=The identification of this mineral has been made only by X-ray diffraction.
##URL=rruff.info/R070702
##CELL PARAMETERS=a: 15.8226(2) b: 15.8226(2) c: 7.0938(1) alpha: 90 beta: 90 gamma: 120 volume: 1538.04(4) crystal system: hexagonal
5.000000, 0.0000000E+00
5.010000, 11.73705
5.020000, 6.9499999E-02
5.030000, 17.22849
5.040000, 3.369497
5.050000, 5.558880
5.060000, 21.19004
5.070000, 19.28249
5.080000, 16.38329
5.090000, 14.79900
5.100000, 5.901575
5.110000, 1.155691
5.120000, 7.351458
5.130000, 7.503420
5.140000, 7.619820
5.150000, 15.83980
5.160000, 9.899841
5.170000, 17.94466
5.180000, 0.9778060
5.190000, 5.139122
5.200000, 7.237659
5.210000, 14.71135
5.220000, 14.59746
5.230000, 11.48941
5.240000, 12.45423
5.250000, 25.35437
5.260000, 19.26039
5.270000, 17.17095
5.280000, 11.08585
5.290000, 8.005032
5.300000, 2.930399
5.310000, 26.85923
5.320000, 13.79141
5.330000, 20.73576
5.340000, 6.673576
5.350000, 17.61410
5.360000, 13.59117
5.370000, 1.538420
5.380000, 16.48779
5.390000, 2.439175
5.400000, 14.39248
5.410000, 17.34751
5.420000, 6.660093
5.430000, 18.29757
5.440000, 10.25665
5.450000, 16.21865
5.460000, 20.19130
5.470000, 8.159151
5.480000, 2.130049
5.490000, 22.10168
5.500000, 7.074062
5.510000, 8.071209
5.520000, 13.04662
5.530000, 6.022699
5.540000, 8.999420
5.550000, 8.977234
5.560000, 10.96179
5.570000, 6.946678
5.580000, 4.931839
5.590000, 8.977564
5.600000, 5.963287
5.610000, 12.95000
5.620000, 11.93688
5.630000, 9.928478
5.640000, 4.916595
5.650000, 8.906141
5.660000, 3.896681
5.670000, 24.88779
5.680000, 6.879410
5.690000, 15.87130
5.700000, 14.86340
5.710000, 13.85574
5.720000, 1.943563
5.730000, 10.93496
5.740000, 9.926598
5.750000, 12.92116
5.760000, 5.915829
5.770000, 5.910727
5.780000, 10.90592
5.790000, 19.90113
5.800000, 5.898138
5.810000, 9.892639
5.820000, 14.88474
5.830000, 0.8948860
5.840000, 9.887600
5.850000, 8.880608
5.860000, 17.87399
5.870000, 10.86774
5.880000, 4.861862
5.890000, 7.856340
5.900000, 5.985973
5.910000, 2.979733
5.920000, 14.97385
5.930000, 15.96831
5.940000, 15.16383
5.950000, 10.15685
5.960000, 13.15018
5.970000, 4.143793
5.980000, 8.137758
5.990000, 7.132061
6.000000, 10.12857
6.010000, 8.125378
6.020000, 1.215628
6.030000, 10.21195
6.040000, 15.21026
6.050000, 11.20715
6.060000, 7.204304
6.070000, 8.201733
6.080000, 16.19942
6.090000, 23.21830
6.100000, 17.21630
6.110000, 13.55502
6.120000, 9.550438
